chr	start	end	compartment	satellite	gene	Rloop_pos	RAD51_pos	RPA1A_pos	gH2AX_pos
Chr2	606000	607000	rDNA	0	0	0	0	0	0
Chr2	607000	608000	rDNA	0	0	0	1	1	0
Chr2	608000	609000	rDNA	0	0	1	0	1	1
Chr2	610000	611000	rDNA	0	0	0	0	0	0
Chr2	613000	614000	rDNA	0	0	0	1	0	0
Chr2	614000	615000	rDNA	0	0	0	0	0	0
Chr2	615000	616000	rDNA	0	0	0	0	0	1
Chr2	617000	618000	rDNA	0	0	0	1	1	0
Chr2	620000	621000	rDNA	0	0	0	0	1	0
Chr2	621000	622000	rDNA	0	0	0	0	0	0
Chr2	622000	623000	rDNA	0	0	0	0	0	0
Chr2	625000	626000	rDNA	0	0	0	1	1	0
Chr2	626000	627000	rDNA	0	0	0	0	0	0
Chr2	627000	628000	rDNA	0	0	1	1	0	0
Chr2	628000	629000	rDNA	0	0	1	0	0	0
Chr2	629000	630000	rDNA	0	0	1	1	1	0
Chr2	630000	631000	rDNA	0	0	0	0	0	1
Chr2	631000	632000	rDNA	0	0	0	1	1	0
Chr2	632000	633000	rDNA	0	0	0	0	0	0
Chr2	633000	634000	rDNA	0	0	0	0	0	0
Chr2	634000	635000	rDNA	0	0	0	1	1	0
Chr2	635000	636000	rDNA	0	0	0	1	0	0
Chr2	637000	638000	rDNA	0	0	0	0	0	1
Chr2	639000	640000	rDNA	0	0	0	0	0	1
Chr2	640000	641000	rDNA	0	0	0	0	1	0
Chr2	641000	642000	rDNA	0	0	0	0	0	0
Chr2	642000	643000	rDNA	0	0	0	0	0	1
Chr2	644000	645000	rDNA	0	0	0	0	0	1
Chr2	645000	646000	rDNA	0	0	0	1	1	0
Chr2	646000	647000	rDNA	0	0	0	0	0	0
Chr2	647000	648000	rDNA	0	0	0	0	0	0
Chr2	648000	649000	rDNA	0	0	1	1	1	0
Chr2	649000	650000	rDNA	0	0	0	0	0	1
Chr2	650000	651000	rDNA	0	0	0	0	0	0
Chr2	651000	652000	rDNA	0	0	0	0	0	0
Chr2	652000	653000	rDNA	0	0	0	1	1	0
Chr2	653000	654000	rDNA	0	0	1	0	0	1
Chr2	654000	655000	rDNA	0	0	0	0	1	0
Chr2	656000	657000	rDNA	0	0	0	0	0	1
Chr2	658000	659000	rDNA	0	0	0	0	0	1
Chr2	659000	660000	rDNA	0	0	0	0	1	0
Chr2	660000	661000	rDNA	0	0	0	1	1	1
Chr2	661000	662000	rDNA	0	0	0	0	1	1
Chr2	662000	663000	rDNA	0	0	0	1	0	1
Chr2	664000	665000	rDNA	0	0	0	0	0	0
Chr2	665000	666000	rDNA	0	0	0	0	0	0
Chr2	666000	667000	rDNA	0	0	1	1	1	0
Chr2	667000	668000	rDNA	0	0	0	0	0	0
Chr2	668000	669000	rDNA	0	0	1	0	0	0
Chr2	669000	670000	rDNA	0	0	0	0	0	1
Chr2	670000	671000	rDNA	0	0	0	0	1	1
Chr2	672000	673000	rDNA	0	0	0	0	0	0
Chr2	673000	674000	rDNA	0	0	0	0	0	0
Chr2	674000	675000	rDNA	0	0	0	1	0	0
Chr2	675000	676000	rDNA	0	0	1	0	1	0
Chr2	676000	677000	rDNA	0	0	1	0	0	0
Chr2	677000	678000	rDNA	0	0	1	1	1	0
Chr2	678000	679000	rDNA	0	0	0	1	0	0
Chr2	681000	682000	rDNA	0	0	0	0	0	0
Chr2	683000	684000	rDNA	0	0	0	0	0	0
Chr2	684000	685000	rDNA	0	0	1	1	1	0
Chr2	688000	689000	rDNA	0	0	0	0	0	1
Chr2	689000	690000	rDNA	0	0	0	0	0	0
Chr2	691000	692000	rDNA	0	0	0	0	0	1
Chr2	692000	693000	rDNA	0	0	1	0	0	1
Chr2	693000	694000	rDNA	0	0	0	1	0	0
Chr2	695000	696000	rDNA	0	0	1	1	1	1
Chr2	698000	699000	rDNA	0	0	0	1	1	0
Chr2	699000	700000	rDNA	0	0	0	0	0	1
Chr2	700000	701000	rDNA	0	0	0	0	1	0
Chr2	702000	703000	rDNA	0	0	0	0	0	0
Chr2	703000	704000	rDNA	0	0	0	1	1	0
Chr2	705000	706000	rDNA	0	0	0	1	1	0
Chr2	706000	707000	rDNA	0	0	1	1	1	0
Chr2	707000	708000	rDNA	0	0	0	1	0	0
Chr2	708000	709000	rDNA	0	0	0	0	0	0
Chr2	709000	710000	rDNA	0	0	0	1	1	0
Chr2	710000	711000	rDNA	0	0	0	0	1	0
Chr2	711000	712000	rDNA	0	0	1	0	0	0
Chr2	713000	714000	rDNA	0	0	0	0	0	0
Chr2	715000	716000	rDNA	0	0	0	0	0	0
Chr2	717000	718000	rDNA	0	0	0	0	0	0
Chr2	718000	719000	rDNA	0	0	0	0	0	0
Chr2	719000	720000	rDNA	0	0	0	0	1	1
Chr2	720000	721000	rDNA	0	0	0	1	1	0
Chr2	721000	722000	rDNA	0	0	0	0	0	0
Chr2	722000	723000	rDNA	0	0	0	1	1	0
Chr2	723000	724000	rDNA	0	0	0	0	0	0
Chr2	724000	725000	rDNA	0	0	1	1	0	1
Chr2	725000	726000	rDNA	0	0	1	1	1	1
Chr2	726000	727000	rDNA	0	0	0	0	0	0
Chr2	727000	728000	rDNA	0	0	0	1	0	0
Chr2	728000	729000	rDNA	0	0	0	1	0	0
Chr2	729000	730000	rDNA	0	0	0	0	0	0
Chr2	730000	731000	rDNA	0	0	0	0	1	0
Chr2	733000	734000	rDNA	0	0	0	0	0	0
Chr2	734000	735000	rDNA	0	0	0	0	0	0
Chr2	735000	736000	rDNA	0	0	0	0	0	0
Chr2	736000	737000	rDNA	0	0	1	0	1	0
Chr2	737000	738000	rDNA	0	0	0	0	0	1
Chr2	738000	739000	rDNA	0	0	0	0	0	0
Chr2	739000	740000	rDNA	0	0	0	0	0	1
Chr2	740000	741000	rDNA	0	0	0	0	0	0
Chr2	741000	742000	rDNA	0	0	1	0	0	0
Chr2	743000	744000	rDNA	0	0	0	0	0	0
Chr2	744000	745000	rDNA	0	0	0	0	0	0
Chr2	745000	746000	rDNA	0	0	1	0	0	0
Chr2	747000	748000	rDNA	0	0	0	0	1	0
Chr2	748000	749000	rDNA	0	0	0	0	0	0
Chr2	749000	750000	rDNA	0	0	0	0	0	1
Chr2	750000	751000	rDNA	0	0	0	1	1	1
Chr2	751000	752000	rDNA	0	0	0	1	0	0
Chr2	752000	753000	rDNA	0	0	0	0	0	0
Chr2	753000	754000	rDNA	0	0	0	0	0	0
Chr2	754000	755000	rDNA	0	0	1	0	0	0
Chr2	756000	757000	rDNA	0	0	0	0	0	1
Chr2	757000	758000	rDNA	0	0	0	0	0	1
Chr2	758000	759000	rDNA	0	0	0	0	0	0
Chr2	760000	761000	rDNA	0	0	0	0	0	1
Chr2	761000	762000	rDNA	0	0	1	0	1	0
Chr2	762000	763000	rDNA	0	0	0	0	0	0
Chr2	763000	764000	rDNA	0	0	0	0	0	0
Chr2	764000	765000	rDNA	0	0	0	0	0	0
Chr2	766000	767000	rDNA	0	0	1	0	0	0
Chr2	767000	768000	rDNA	0	0	0	1	1	0
Chr2	768000	769000	rDNA	0	0	0	0	0	0
Chr2	769000	770000	rDNA	0	0	0	0	0	0
Chr2	770000	771000	rDNA	0	0	0	0	0	1
Chr2	772000	773000	rDNA	0	0	1	0	0	0
Chr2	773000	774000	rDNA	0	0	0	0	0	0
Chr2	777000	778000	rDNA	0	0	0	0	0	1
Chr2	780000	781000	rDNA	0	0	0	0	0	0
Chr2	781000	782000	rDNA	0	0	0	0	0	0
Chr2	782000	783000	rDNA	0	0	0	0	0	0
Chr2	783000	784000	rDNA	0	0	1	1	1	0
Chr2	784000	785000	rDNA	0	0	1	0	0	0
Chr2	785000	786000	rDNA	0	0	1	0	0	0
Chr2	786000	787000	rDNA	0	0	0	0	0	0
Chr2	789000	790000	rDNA	0	0	0	1	0	0
Chr2	790000	791000	rDNA	0	0	1	0	0	1
Chr2	791000	792000	rDNA	0	0	0	0	1	0
Chr2	793000	794000	rDNA	0	0	0	1	0	0
Chr2	795000	796000	rDNA	0	0	0	0	1	0
Chr2	796000	797000	rDNA	0	0	0	1	1	0
Chr2	797000	798000	rDNA	0	0	0	1	1	0
Chr2	798000	799000	rDNA	0	0	0	0	0	0
Chr2	799000	800000	rDNA	0	0	0	1	0	1
Chr2	800000	801000	rDNA	0	0	1	0	0	0
Chr2	801000	802000	rDNA	0	0	0	1	0	0
Chr2	803000	804000	rDNA	0	0	0	0	0	0
Chr2	804000	805000	rDNA	0	0	1	0	0	0
Chr2	805000	806000	rDNA	0	0	0	1	0	1
Chr2	806000	807000	rDNA	0	0	0	0	0	0
Chr2	807000	808000	rDNA	0	0	0	0	0	0
Chr2	808000	809000	rDNA	0	0	0	0	0	0
Chr2	809000	810000	rDNA	0	0	0	1	1	0
Chr2	810000	811000	rDNA	0	0	0	0	0	0
Chr2	811000	812000	rDNA	0	0	0	1	1	0
Chr2	812000	813000	rDNA	0	0	0	0	0	0
Chr2	814000	815000	rDNA	0	0	0	0	0	1
Chr2	816000	817000	rDNA	0	0	0	1	1	1
Chr2	817000	818000	rDNA	0	0	0	0	0	0
Chr2	818000	819000	rDNA	0	0	0	0	0	0
Chr2	819000	820000	rDNA	0	0	0	0	1	1
Chr2	820000	821000	rDNA	0	0	0	0	0	0
Chr2	821000	822000	rDNA	0	0	0	1	1	0
Chr2	822000	823000	rDNA	0	0	0	0	0	0
Chr2	823000	824000	rDNA	0	0	0	0	0	1
Chr2	825000	826000	rDNA	0	0	0	0	0	0
Chr2	826000	827000	rDNA	0	0	0	0	0	1
Chr2	827000	828000	rDNA	0	0	0	0	1	0
Chr2	828000	829000	rDNA	0	0	0	0	0	0
Chr2	829000	830000	rDNA	0	0	0	0	1	1
Chr2	830000	831000	rDNA	0	0	0	0	0	0
Chr2	832000	833000	rDNA	0	0	0	1	1	0
Chr2	834000	835000	rDNA	0	0	0	0	0	1
Chr2	835000	836000	rDNA	0	0	1	0	0	0
Chr2	836000	837000	rDNA	0	0	0	0	0	0
Chr2	837000	838000	rDNA	0	0	0	0	0	0
Chr2	838000	839000	rDNA	0	0	0	0	0	1
Chr2	839000	840000	rDNA	0	0	0	1	1	1
Chr2	840000	841000	rDNA	0	0	0	0	0	0
Chr2	842000	843000	rDNA	0	0	0	0	0	1
Chr2	843000	844000	rDNA	0	0	0	0	0	0
Chr2	845000	846000	rDNA	0	0	1	0	0	0
Chr2	847000	848000	rDNA	0	0	0	0	0	0
Chr2	848000	849000	rDNA	0	0	0	0	0	1
Chr2	850000	851000	rDNA	0	0	0	0	0	0
Chr2	852000	853000	rDNA	0	0	0	0	0	0
Chr2	854000	855000	rDNA	0	0	1	0	0	1
Chr2	856000	857000	rDNA	0	0	0	0	0	0
Chr2	857000	858000	rDNA	0	0	0	0	0	0
Chr2	858000	859000	rDNA	0	0	0	1	1	0
Chr2	859000	860000	rDNA	0	0	0	0	0	0
Chr2	860000	861000	rDNA	0	0	0	0	1	0
Chr2	861000	862000	rDNA	0	0	1	1	1	0
Chr2	862000	863000	rDNA	0	0	0	1	1	0
Chr2	863000	864000	rDNA	0	0	0	1	1	1
Chr2	864000	865000	rDNA	0	0	1	0	0	1
Chr2	866000	867000	rDNA	0	0	0	0	1	1
Chr2	867000	868000	rDNA	0	0	0	0	1	0
Chr2	868000	869000	rDNA	0	0	0	1	1	0
Chr2	869000	870000	rDNA	0	0	0	0	0	0
Chr2	870000	871000	rDNA	0	0	0	0	1	1
Chr2	873000	874000	rDNA	0	0	0	0	0	0
Chr2	875000	876000	rDNA	0	0	0	1	1	0
Chr2	877000	878000	rDNA	0	0	0	0	0	1
Chr2	878000	879000	rDNA	0	0	0	1	1	0
Chr2	879000	880000	rDNA	0	0	0	1	0	0
Chr2	880000	881000	rDNA	0	0	0	0	0	0
Chr2	882000	883000	rDNA	0	0	0	0	0	0
Chr2	883000	884000	rDNA	0	0	0	0	0	0
Chr2	884000	885000	rDNA	0	0	1	1	0	1
Chr2	886000	887000	rDNA	0	0	0	0	1	1
Chr2	887000	888000	rDNA	0	0	0	1	1	1
Chr2	888000	889000	rDNA	0	0	0	0	0	1
Chr2	889000	890000	rDNA	0	0	0	1	0	0
Chr2	890000	891000	rDNA	0	0	0	0	0	0
Chr2	892000	893000	rDNA	0	0	0	1	1	0
Chr2	896000	897000	rDNA	0	0	0	1	1	0
Chr2	897000	898000	rDNA	0	0	0	0	0	0
Chr2	898000	899000	rDNA	0	0	0	0	0	1
Chr2	899000	900000	rDNA	0	0	0	0	0	1
Chr2	900000	901000	rDNA	0	0	0	0	0	0
Chr2	901000	902000	rDNA	0	0	1	0	0	1
Chr2	903000	904000	rDNA	0	0	0	0	0	0
Chr2	904000	905000	rDNA	0	0	0	0	0	0
Chr2	905000	906000	rDNA	0	0	0	0	0	0
Chr2	907000	908000	rDNA	0	0	0	1	1	0
Chr2	908000	909000	rDNA	0	0	0	1	1	0
Chr2	909000	910000	rDNA	0	0	0	0	0	1
Chr2	910000	911000	rDNA	0	0	0	0	0	0
Chr2	911000	912000	rDNA	0	0	0	0	0	1
Chr2	912000	913000	rDNA	0	0	1	0	0	0
Chr2	914000	915000	rDNA	0	0	0	0	0	0
Chr2	916000	917000	rDNA	0	0	0	0	0	0
Chr2	918000	919000	rDNA	0	0	0	0	0	0
Chr2	919000	920000	rDNA	0	0	0	0	0	1
Chr2	921000	922000	rDNA	0	0	0	0	0	0
Chr2	922000	923000	rDNA	0	0	0	0	0	0
Chr2	923000	924000	rDNA	0	0	0	0	0	0
Chr2	924000	925000	rDNA	0	0	0	0	0	0
Chr2	925000	926000	rDNA	0	0	0	0	0	0
Chr2	927000	928000	rDNA	0	0	0	1	0	0
Chr2	928000	929000	rDNA	0	0	0	0	0	0
Chr2	929000	930000	rDNA	0	0	0	0	0	1
Chr2	930000	931000	rDNA	0	0	0	0	0	1
Chr2	931000	932000	rDNA	0	0	0	0	0	0
Chr2	933000	934000	rDNA	0	0	0	1	1	0
Chr2	938000	939000	rDNA	0	0	0	0	0	0
Chr2	939000	940000	rDNA	0	0	0	0	1	1
Chr2	940000	941000	rDNA	0	0	0	0	0	0
Chr2	941000	942000	rDNA	0	0	0	0	0	0
Chr2	942000	943000	rDNA	0	0	1	0	0	1
Chr2	944000	945000	rDNA	0	0	0	1	1	0
Chr2	945000	946000	rDNA	0	0	0	0	0	0
Chr2	946000	947000	rDNA	0	0	0	1	0	0
Chr2	948000	949000	rDNA	0	0	0	0	0	1
Chr2	949000	950000	rDNA	0	0	0	1	0	1
Chr2	950000	951000	rDNA	0	0	0	1	1	1
Chr2	951000	952000	rDNA	0	0	0	0	0	0
Chr2	952000	953000	rDNA	0	0	0	0	0	0
Chr2	953000	954000	rDNA	0	0	1	0	0	1
Chr2	955000	956000	rDNA	0	0	0	0	0	0
Chr2	956000	957000	rDNA	0	0	0	0	0	0
Chr2	957000	958000	rDNA	0	0	0	0	0	1
Chr2	959000	960000	rDNA	0	0	0	1	1	0
Chr2	960000	961000	rDNA	0	0	0	1	0	1
Chr2	961000	962000	rDNA	0	0	0	0	0	1
Chr2	962000	963000	rDNA	0	0	0	0	0	0
Chr2	963000	964000	rDNA	0	0	1	1	1	1
Chr2	964000	965000	rDNA	0	0	1	0	0	0
Chr2	966000	967000	rDNA	0	0	0	1	1	0
Chr2	967000	968000	rDNA	0	0	0	0	0	0
Chr2	969000	970000	rDNA	0	0	0	0	0	0
Chr2	973000	974000	rDNA	0	0	0	0	0	0
Chr2	974000	975000	rDNA	0	0	0	1	1	0
Chr2	975000	976000	rDNA	0	0	0	0	0	0
Chr2	977000	978000	rDNA	0	0	0	0	1	0
Chr2	979000	980000	rDNA	0	0	0	0	0	1
Chr2	982000	983000	rDNA	0	0	0	0	0	0
Chr2	983000	984000	rDNA	0	0	0	0	0	0
Chr2	984000	985000	rDNA	0	0	0	0	0	0
Chr2	985000	986000	rDNA	0	0	0	1	1	1
Chr2	987000	988000	rDNA	0	0	0	0	0	1
Chr2	988000	989000	rDNA	0	0	0	0	0	0
Chr2	989000	990000	rDNA	0	0	0	1	1	1
Chr2	991000	992000	rDNA	0	0	0	0	0	1
Chr2	992000	993000	rDNA	0	0	0	1	1	1
Chr2	993000	994000	rDNA	0	0	0	1	1	1
Chr2	994000	995000	rDNA	0	0	0	1	1	0
Chr2	995000	996000	rDNA	0	0	0	0	1	0
Chr2	996000	997000	rDNA	0	0	0	0	0	0
Chr2	997000	998000	rDNA	0	0	0	0	0	0
Chr2	998000	999000	rDNA	0	0	0	1	1	0
Chr2	1000000	1001000	rDNA	0	0	1	0	0	0
Chr2	1002000	1003000	rDNA	0	0	0	0	0	1
Chr2	1003000	1004000	rDNA	0	0	0	0	0	0
Chr2	1004000	1005000	rDNA	0	0	0	0	1	0
Chr2	1005000	1006000	rDNA	0	0	0	0	0	0
Chr2	1008000	1009000	rDNA	0	0	0	0	0	0
Chr2	1010000	1011000	rDNA	0	0	0	0	0	0
Chr2	1011000	1012000	rDNA	0	0	1	0	0	1
Chr2	1012000	1013000	rDNA	0	0	0	0	0	1
Chr2	1013000	1014000	rDNA	0	0	0	0	0	1
Chr2	1014000	1015000	rDNA	0	0	0	0	0	1
Chr2	1015000	1016000	rDNA	0	0	0	0	0	1
Chr2	1016000	1017000	rDNA	0	0	0	0	1	0
Chr2	1018000	1019000	rDNA	0	0	0	0	0	0
Chr2	1022000	1023000	rDNA	0	0	0	0	0	0
Chr2	1023000	1024000	rDNA	0	0	0	0	0	0
Chr2	1024000	1025000	rDNA	0	0	0	1	1	1
Chr2	1025000	1026000	rDNA	0	0	0	0	0	0
Chr2	1026000	1027000	rDNA	0	0	0	1	0	0
Chr2	1028000	1029000	rDNA	0	0	0	0	0	0
Chr2	1029000	1030000	rDNA	0	0	0	0	0	0
Chr2	1030000	1031000	rDNA	0	0	0	0	0	0
Chr2	1031000	1032000	rDNA	0	0	0	0	0	1
Chr2	1032000	1033000	rDNA	0	0	1	0	0	0
Chr2	1033000	1034000	rDNA	0	0	0	1	0	0
Chr2	1034000	1035000	rDNA	0	0	0	1	1	0
Chr2	1035000	1036000	rDNA	0	0	0	0	0	1
Chr2	1036000	1037000	rDNA	0	0	0	0	0	1
Chr2	1037000	1038000	rDNA	0	0	0	1	1	0
Chr2	1039000	1040000	rDNA	0	0	0	1	1	0
Chr2	1040000	1041000	rDNA	0	0	0	0	0	0
Chr2	1041000	1042000	rDNA	0	0	1	0	0	1
Chr2	1043000	1044000	rDNA	0	0	0	1	1	0
Chr2	1044000	1045000	rDNA	0	0	0	0	0	0
Chr2	1045000	1046000	rDNA	0	0	0	0	0	1
Chr2	1046000	1047000	rDNA	0	0	0	0	0	0
Chr2	1047000	1048000	rDNA	0	0	0	0	0	0
Chr2	1048000	1049000	rDNA	0	0	0	0	0	1
Chr2	1050000	1051000	rDNA	0	0	0	0	0	0
Chr2	1052000	1053000	rDNA	0	0	0	1	0	0
Chr2	1054000	1055000	rDNA	0	0	0	0	0	0
Chr2	1055000	1056000	rDNA	0	0	0	1	1	0
Chr2	1056000	1057000	rDNA	0	0	0	0	1	0
Chr2	1057000	1058000	rDNA	0	0	0	0	0	0
Chr2	1058000	1059000	rDNA	0	0	0	0	0	0
Chr2	1060000	1061000	rDNA	0	0	0	0	1	0
Chr2	1061000	1062000	rDNA	0	0	0	1	1	0
Chr2	1064000	1065000	rDNA	0	0	1	0	0	0
Chr2	1065000	1066000	rDNA	0	0	0	1	0	0
Chr2	1066000	1067000	rDNA	0	0	0	0	0	0
Chr2	1068000	1069000	rDNA	0	0	1	0	0	1
Chr2	1070000	1071000	rDNA	0	0	0	1	0	0
Chr2	1071000	1072000	rDNA	0	0	0	0	0	0
Chr2	1073000	1074000	rDNA	0	0	0	0	1	0
Chr2	1074000	1075000	rDNA	0	0	1	0	0	0
Chr2	1075000	1076000	rDNA	0	0	0	0	0	0
Chr2	1076000	1077000	rDNA	0	0	0	0	0	0
Chr2	1077000	1078000	rDNA	0	0	0	0	0	1
Chr2	1078000	1079000	rDNA	0	0	0	1	1	1
Chr2	1079000	1080000	rDNA	0	0	0	0	1	0
Chr2	1081000	1082000	rDNA	0	0	0	0	0	0
Chr2	1083000	1084000	rDNA	0	0	0	0	1	0
Chr2	1085000	1086000	rDNA	0	0	0	1	1	0
Chr2	1086000	1087000	rDNA	0	0	0	0	1	0
Chr2	1088000	1089000	rDNA	0	0	0	0	0	0
Chr2	1089000	1090000	rDNA	0	0	0	0	0	0
Chr2	1090000	1091000	rDNA	0	0	0	0	0	0
Chr2	1092000	1093000	rDNA	0	0	0	0	0	1
Chr2	1094000	1095000	rDNA	0	0	1	0	0	0
Chr2	1096000	1097000	rDNA	0	0	0	1	0	0
Chr2	1097000	1098000	rDNA	0	0	0	0	0	0
Chr2	1098000	1099000	rDNA	0	0	0	0	0	0
Chr2	1099000	1100000	rDNA	0	0	0	0	1	0
Chr2	1102000	1103000	rDNA	0	0	0	1	0	0
Chr2	1103000	1104000	rDNA	0	0	0	1	0	1
Chr2	1104000	1105000	rDNA	0	0	1	0	0	0
Chr2	1105000	1106000	rDNA	0	0	1	0	0	0
Chr2	1106000	1107000	rDNA	0	0	1	1	0	0
Chr2	1107000	1108000	rDNA	0	0	0	0	0	1
Chr2	1108000	1109000	rDNA	0	0	0	0	0	0
Chr2	1109000	1110000	rDNA	0	0	0	0	0	0
Chr2	1110000	1111000	rDNA	0	0	0	0	0	0
Chr2	1112000	1113000	rDNA	0	0	0	0	0	0
Chr2	1116000	1117000	rDNA	0	0	1	0	1	0
Chr2	1117000	1118000	rDNA	0	0	0	1	1	0
Chr2	1118000	1119000	rDNA	0	0	0	0	1	0
Chr2	1119000	1120000	rDNA	0	0	0	0	0	0
Chr2	1120000	1121000	rDNA	0	0	0	1	1	1
Chr2	1122000	1123000	rDNA	0	0	0	0	1	0
Chr2	1123000	1124000	rDNA	0	0	0	1	1	0
Chr2	1125000	1126000	rDNA	0	0	0	1	1	0
Chr2	1127000	1128000	rDNA	0	0	0	0	0	0
Chr2	1128000	1129000	rDNA	0	0	0	0	0	0
Chr2	1129000	1130000	rDNA	0	0	0	0	0	1
Chr2	1130000	1131000	rDNA	0	0	0	1	0	1
Chr2	1131000	1132000	rDNA	0	0	0	0	0	0
Chr2	1133000	1134000	rDNA	0	0	0	0	0	0
Chr2	1134000	1135000	rDNA	0	0	0	0	0	0
Chr2	1135000	1136000	rDNA	0	0	1	0	0	0
Chr2	1140000	1141000	rDNA	0	0	0	0	0	0
Chr2	1141000	1142000	rDNA	0	0	0	0	0	0
Chr2	1142000	1143000	rDNA	0	0	1	0	0	0
Chr2	1143000	1144000	rDNA	0	0	0	0	0	0
Chr2	1144000	1145000	rDNA	0	0	0	1	1	0
Chr2	1148000	1149000	rDNA	0	0	0	0	0	0
Chr2	1149000	1150000	rDNA	0	0	0	1	1	0
Chr2	1150000	1151000	rDNA	0	0	0	0	0	0
Chr2	1151000	1152000	rDNA	0	0	0	1	1	1
Chr2	1152000	1153000	rDNA	0	0	0	0	0	1
Chr2	1154000	1155000	rDNA	0	0	0	0	0	0
Chr2	1155000	1156000	rDNA	0	0	0	0	0	1
Chr2	1157000	1158000	rDNA	0	0	0	1	1	0
Chr2	1159000	1160000	rDNA	0	0	0	1	1	0
Chr2	1160000	1161000	rDNA	0	0	0	0	1	1
Chr2	1161000	1162000	rDNA	0	0	0	1	0	0
Chr2	1162000	1163000	rDNA	0	0	0	0	0	0
Chr2	1163000	1164000	rDNA	0	0	0	0	0	0
Chr2	1164000	1165000	rDNA	0	0	1	0	0	0
Chr2	1165000	1166000	rDNA	0	0	0	1	1	1
Chr2	1166000	1167000	rDNA	0	0	0	0	1	0
Chr2	1168000	1169000	rDNA	0	0	0	0	1	1
Chr2	1169000	1170000	rDNA	0	0	1	0	0	0
Chr2	1170000	1171000	rDNA	0	0	0	0	0	0
Chr2	1171000	1172000	rDNA	0	0	0	0	0	0
Chr2	1172000	1173000	rDNA	0	0	0	0	0	0
Chr2	1173000	1174000	rDNA	0	0	0	0	0	0
Chr2	1174000	1175000	rDNA	0	0	1	0	0	0
Chr2	1176000	1177000	rDNA	0	0	0	0	0	0
Chr2	1177000	1178000	rDNA	0	0	0	0	0	0
Chr2	1180000	1181000	rDNA	0	0	1	0	0	0
Chr2	1181000	1182000	rDNA	0	0	0	0	1	0
Chr2	1182000	1183000	rDNA	0	0	0	0	1	0
Chr2	1183000	1184000	rDNA	0	0	0	0	1	0
Chr2	1184000	1185000	rDNA	0	0	0	1	0	0
Chr2	1185000	1186000	rDNA	0	0	0	1	0	1
Chr2	1186000	1187000	rDNA	0	0	0	0	0	1
Chr2	1190000	1191000	rDNA	0	0	0	0	0	0
Chr2	1191000	1192000	rDNA	0	0	0	1	1	1
Chr2	1192000	1193000	rDNA	0	0	0	0	0	1
Chr2	1193000	1194000	rDNA	0	0	0	0	0	1
Chr2	1194000	1195000	rDNA	0	0	0	0	0	1
Chr2	1196000	1197000	rDNA	0	0	0	0	0	1
Chr2	1197000	1198000	rDNA	0	0	0	0	0	0
Chr2	1199000	1200000	rDNA	0	0	0	0	0	0
Chr2	1201000	1202000	rDNA	0	0	0	0	0	0
Chr2	1202000	1203000	rDNA	0	0	0	0	0	1
Chr2	1203000	1204000	rDNA	0	0	0	0	1	0
Chr2	1204000	1205000	rDNA	0	0	0	0	0	1
Chr2	1205000	1206000	rDNA	0	0	0	0	1	0
Chr2	1207000	1208000	rDNA	0	0	0	0	0	0
Chr2	1208000	1209000	rDNA	0	0	0	0	0	1
Chr2	1209000	1210000	rDNA	0	0	1	0	0	0
Chr2	1211000	1212000	rDNA	0	0	0	1	1	0
Chr2	1212000	1213000	rDNA	0	0	0	0	0	0
Chr2	1213000	1214000	rDNA	0	0	0	0	0	0
Chr2	1214000	1215000	rDNA	0	0	0	1	0	1
Chr2	1215000	1216000	rDNA	0	0	0	0	0	0
Chr2	1216000	1217000	rDNA	0	0	1	0	0	0
Chr2	1218000	1219000	rDNA	0	0	0	0	0	1
Chr2	1219000	1220000	rDNA	0	0	0	0	0	0
Chr2	1220000	1221000	rDNA	0	0	0	0	0	0
Chr2	1222000	1223000	rDNA	0	0	0	1	1	0
Chr2	1223000	1224000	rDNA	0	0	0	1	1	1
Chr2	1224000	1225000	rDNA	0	0	0	0	1	0
Chr2	1225000	1226000	rDNA	0	0	0	0	0	0
Chr2	1226000	1227000	rDNA	0	0	0	1	1	0
Chr2	1228000	1229000	rDNA	0	0	0	0	1	0
Chr2	1229000	1230000	rDNA	0	0	0	0	0	0
Chr2	1231000	1232000	rDNA	0	0	0	0	0	0
Chr2	1233000	1234000	rDNA	0	0	0	0	0	0
Chr2	1234000	1235000	rDNA	0	0	0	0	0	0
Chr2	1235000	1236000	rDNA	0	0	0	0	0	0
Chr2	1236000	1237000	rDNA	0	0	0	0	0	0
Chr2	1237000	1238000	rDNA	0	0	1	0	0	0
Chr2	1239000	1240000	rDNA	0	0	1	0	0	0
Chr2	1240000	1241000	rDNA	0	0	0	1	1	0
Chr2	1242000	1243000	rDNA	0	0	0	0	0	0
Chr2	1244000	1245000	rDNA	0	0	0	1	1	0
Chr2	1245000	1246000	rDNA	0	0	0	1	1	0
Chr2	1246000	1247000	rDNA	0	0	0	0	0	0
Chr2	1247000	1248000	rDNA	0	0	0	0	0	0
Chr2	1248000	1249000	rDNA	0	0	0	1	1	0
Chr2	1250000	1251000	rDNA	0	0	0	0	0	0
Chr2	1251000	1252000	rDNA	0	0	0	0	0	0
Chr2	1252000	1253000	rDNA	0	0	0	1	1	0
Chr2	1253000	1254000	rDNA	0	0	1	0	0	0
Chr2	1254000	1255000	rDNA	0	0	1	0	1	0
Chr2	1255000	1256000	rDNA	0	0	0	0	0	0
Chr2	1256000	1257000	rDNA	0	0	0	0	1	1
