chr,start,end,b,fold,padj,cat
Chr2,432000,433000,264,5.56907642201719,1.1616642255061e-103,45S rDNA
Chr2,433000,434000,434,8.18536547263339,1.46458749692578e-231,45S rDNA
Chr2,434000,435000,347,5.30225028238648,5.89524034561601e-130,45S rDNA
Chr2,436000,437000,3421,61.9390400654192,0,45S rDNA
Chr2,437000,438000,287,5.19440989624306,1.46612703631509e-105,45S rDNA
Chr2,438000,439000,428,9.43475475432173,9.7043658593106e-252,45S rDNA
Chr2,439000,440000,204,4.30292384245052,3.98469724622079e-62,45S rDNA
Chr2,440000,441000,477,11.4627702741152,1.1125369328155e-308,45S rDNA
Chr2,441000,442000,554,12.4950026200725,0,45S rDNA
Chr2,442000,443000,579,14.1924628073417,0,45S rDNA
Chr2,443000,444000,489,9.19668978676943,1.18297755784719e-282,45S rDNA
Chr2,444000,445000,413,4.86230009677249,4.79144408196922e-142,45S rDNA
Chr2,446000,447000,2456,50.7662005635676,0,45S rDNA
Chr2,447000,448000,494,8.55238435009845,1.0017185437347e-271,45S rDNA
Chr2,448000,449000,257,5.29803902600269,2.14568100398984e-96,45S rDNA
Chr2,450000,451000,171,4.32418045695653,1.75164547693522e-52,45S rDNA
Chr2,451000,452000,151,3.36567549545905,2.55663202364192e-34,45S rDNA
Chr2,454000,455000,729,8.19882227460821,0,45S rDNA
Chr2,455000,456000,2079,46.146670357818,0,45S rDNA
Chr2,456000,457000,902,17.909568176711,0,45S rDNA
Chr2,457000,458000,219,4.4287102205811,9.52641833718112e-69,45S rDNA
Chr2,458000,459000,343,7.20181178021241,1.25657911263585e-166,45S rDNA
Chr2,459000,460000,283,7.30635852624802,3.70948447212754e-139,45S rDNA
Chr2,460000,461000,416,9.02269855936763,1.59596134984194e-237,45S rDNA
Chr2,461000,462000,283,6.17449402700417,1.42248053257323e-121,45S rDNA
Chr2,462000,463000,193,4.54308994626546,2.44229912638351e-62,45S rDNA
Chr2,463000,464000,660,9.49199378311738,0,45S rDNA
Chr2,465000,466000,1962,27.7545495802082,0,45S rDNA
Chr2,466000,467000,1019,16.620971670541,0,45S rDNA
Chr2,467000,468000,186,4.61174886505154,4.71328933397898e-61,45S rDNA
Chr2,468000,469000,318,5.7706073965498,9.84645333929613e-129,45S rDNA
Chr2,469000,470000,284,6.80722647837963,3.662866160463e-132,45S rDNA
Chr2,470000,471000,379,9.03023459730394,1.34876017379702e-216,45S rDNA
Chr2,471000,472000,293,7.10116541136083,6.30495519666057e-141,45S rDNA
Chr2,472000,473000,192,3.84945951871335,1.61132420938431e-51,45S rDNA
Chr2,473000,474000,595,8.07676519517052,1.11253901352035e-308,45S rDNA
Chr2,475000,476000,2426,30.8933610973614,0,45S rDNA
Chr2,476000,477000,1316,21.5990974782971,0,45S rDNA
Chr2,477000,478000,241,4.9902957541517,2.11231594609286e-85,45S rDNA
Chr2,478000,479000,377,7.47288537288071,2.84112228245398e-188,45S rDNA
Chr2,479000,480000,367,9.64860440936826,3.50998151933155e-219,45S rDNA
Chr2,480000,481000,512,12.0464693929133,0,45S rDNA
Chr2,481000,482000,471,10.3308822065626,1.32179754826023e-293,45S rDNA
Chr2,482000,483000,498,10.6262276045874,1.11253696299057e-308,45S rDNA
Chr2,483000,484000,948,13.5541129436925,0,45S rDNA
Chr2,484000,485000,286,5.41751945296783,1.97915394988652e-109,45S rDNA
Chr2,485000,486000,238,3.49633611625983,1.91573555957261e-56,45S rDNA
Chr2,486000,487000,2556,35.4251458944959,0,45S rDNA
Chr2,487000,488000,1095,19.2730366977682,0,45S rDNA
Chr2,488000,489000,226,5.18426181218928,3.86144258593325e-83,45S rDNA
Chr2,489000,490000,368,6.76562969339409,3.6655762015472e-170,45S rDNA
Chr2,490000,491000,340,8.36686981964213,1.94254967686993e-184,45S rDNA
Chr2,491000,492000,399,9.0629209872201,1.54474933147873e-228,45S rDNA
Chr2,492000,493000,380,8.45344165483881,1.57029818221839e-207,45S rDNA
Chr2,493000,494000,254,5.21953298377196,6.01572024906738e-94,45S rDNA
Chr2,494000,495000,1045,13.2086026564168,0,45S rDNA
Chr2,496000,497000,1641,28.207386530852,0,45S rDNA
Chr2,497000,498000,1452,26.9697322268728,0,45S rDNA
Chr2,498000,499000,173,3.80708333228646,6.98788173807144e-46,45S rDNA
Chr2,499000,500000,241,4.56144405568572,5.66854706064719e-78,45S rDNA
Chr2,500000,501000,241,5.45336812647819,6.64588948596014e-93,45S rDNA
Chr2,501000,502000,520,12.5284341795901,0,45S rDNA
Chr2,502000,503000,435,11.0524597323281,8.88128342401721e-283,45S rDNA
Chr2,503000,504000,523,11.5645714294158,0,45S rDNA
Chr2,504000,505000,773,10.1369745482479,0,45S rDNA
Chr2,505000,506000,497,8.5935465328985,2.76599126954275e-274,45S rDNA
Chr2,506000,507000,2643,45.5266770262997,0,45S rDNA
Chr2,507000,508000,179,4.01076132386453,1.84333287884495e-50,45S rDNA
Chr2,508000,509000,358,7.22284640304939,2.89387553188002e-174,45S rDNA
Chr2,509000,510000,211,4.23803515753682,3.6458142313477e-63,45S rDNA
Chr2,510000,511000,459,9.9872517893591,4.49499654069626e-280,45S rDNA
Chr2,511000,512000,268,7.26922201038565,2.58763832293678e-131,45S rDNA
Chr2,512000,513000,280,5.70637260499451,2.50019643651796e-112,45S rDNA
Chr2,513000,514000,613,8.78795609887096,0,45S rDNA
Chr2,514000,515000,183,3.58992311050236,4.36832606759675e-45,45S rDNA
Chr2,516000,517000,2072,43.4160321848564,0,45S rDNA
Chr2,517000,518000,241,4.0984221277567,2.27331568211209e-69,45S rDNA
Chr2,518000,519000,182,4.29906888506357,1.85990048295719e-55,45S rDNA
Chr2,521000,522000,970,24.3796258626974,0,45S rDNA
Chr2,522000,523000,360,8.28231542119171,7.70838043480863e-194,45S rDNA
Chr2,523000,524000,560,11.0865861627023,0,45S rDNA
Chr2,524000,525000,681,5.92244046846388,5.13812275938704e-281,45S rDNA
Chr2,525000,526000,2966,68.0260098161281,0,45S rDNA
Chr2,526000,527000,2307,38.7033093556771,0,45S rDNA
Chr2,527000,528000,377,7.31747949644628,2.66387782288093e-185,45S rDNA
Chr2,528000,529000,736,10.3174490839499,0,45S rDNA
Chr2,529000,530000,282,3.85384861073174,2.13808555912017e-75,45S rDNA
Chr2,530000,531000,350,8.29975589060757,9.23953261271873e-189,45S rDNA
Chr2,531000,532000,243,5.75626556667656,2.37928061364892e-98,45S rDNA
Chr2,532000,533000,177,4.04033390239762,2.49216383993636e-50,45S rDNA
Chr2,533000,534000,596,6.74335943088802,2.62982794838981e-274,45S rDNA
Chr2,535000,536000,2426,50.9482824391238,0,45S rDNA
Chr2,536000,537000,581,10.3688129717164,0,45S rDNA
Chr2,537000,538000,267,6.31320723866552,6.578509159567e-117,45S rDNA
Chr2,539000,540000,258,6.52585065949472,3.98966587858257e-116,45S rDNA
Chr2,540000,541000,345,7.97617405878821,7.36506469429186e-181,45S rDNA
Chr2,541000,542000,253,5.6341599694686,2.01011307554303e-100,45S rDNA
Chr2,542000,543000,154,3.43464637741212,6.06129336656179e-36,45S rDNA
Chr2,543000,544000,735,8.56909195921001,0,45S rDNA
Chr2,544000,545000,2408,41.1722897815703,0,45S rDNA
Chr2,545000,546000,1076,18.4748986715376,0,45S rDNA
Chr2,546000,547000,183,4.65733938908433,1.07883923889354e-60,45S rDNA
Chr2,547000,548000,359,7.76496400457375,1.63634072330435e-184,45S rDNA
Chr2,548000,549000,289,6.15842139489556,7.38396824079582e-124,45S rDNA
Chr2,549000,550000,415,9.68286429501397,2.63799819262149e-248,45S rDNA
Chr2,550000,551000,300,7.11323392700601,1.83335849744699e-144,45S rDNA
Chr2,551000,552000,207,4.88815847573082,5.52872687267548e-72,45S rDNA
Chr2,552000,553000,789,12.1371818696712,0,45S rDNA
Chr2,554000,555000,2243,25.4507490471512,0,45S rDNA
Chr2,555000,556000,1351,23.5265393772813,0,45S rDNA
Chr2,556000,557000,222,4.86879959362213,7.74457913248386e-77,45S rDNA
Chr2,557000,558000,394,7.35611076536232,2.15319350517531e-194,45S rDNA
Chr2,558000,559000,333,8.55860525522427,1.51820179581391e-183,45S rDNA
Chr2,559000,560000,494,11.470630088673,0,45S rDNA
Chr2,560000,561000,442,10.6108603924705,3.22240082393168e-280,45S rDNA
Chr2,561000,562000,485,10.7480578818528,1.15042644289198e-308,45S rDNA
Chr2,562000,563000,766,10.1862974532512,0,45S rDNA
Chr2,564000,565000,614,7.4117581483032,3.54035436053875e-304,45S rDNA
Chr2,565000,566000,2470,53.2434845892536,0,45S rDNA
Chr2,566000,567000,399,7.7659523217342,5.40296565894773e-205,45S rDNA
Chr2,567000,568000,770,13.5330977117198,0,45S rDNA
Chr2,568000,569000,163,3.60564840911775,1.82837569917734e-40,45S rDNA
Chr2,569000,570000,1100,26.713023503535,0,45S rDNA
Chr2,571000,572000,269,5.49449876320279,2.54969209237275e-104,45S rDNA
Chr2,572000,573000,702,10.9824007306916,0,45S rDNA
Chr2,574000,575000,2508,46.9873234081943,0,45S rDNA
Chr2,575000,576000,197,3.36473897269889,1.57140961128806e-44,45S rDNA
Chr2,576000,577000,315,6.7181868750196,5.77278884005e-145,45S rDNA
Chr2,578000,579000,334,6.51158414689308,8.12391413757169e-150,45S rDNA
Chr2,579000,580000,392,9.19067476276249,1.15835029914939e-226,45S rDNA
Chr2,580000,581000,270,5.82923882200018,2.07955234878793e-110,45S rDNA
Chr2,581000,582000,460,7.56907254728106,9.59944910188604e-232,45S rDNA
Chr2,582000,583000,352,6.0177697830328,1.00454540279982e-147,45S rDNA
Chr2,584000,585000,2737,37.6082902410757,0,45S rDNA
Chr2,585000,586000,1034,17.654584948817,0,45S rDNA
Chr2,586000,587000,293,6.24698369334889,4.40479784146959e-127,45S rDNA
Chr2,587000,588000,311,5.68480368137929,2.99810447896048e-124,45S rDNA
Chr2,588000,589000,399,9.57973083664424,4.16623149835811e-237,45S rDNA
Chr2,589000,590000,486,10.9842127877098,1.11253753218433e-308,45S rDNA
Chr2,590000,591000,618,14.75373441034,0,45S rDNA
Chr2,591000,592000,393,9.66755222314978,5.98995286833259e-235,45S rDNA
Chr2,592000,593000,963,13.3454121086206,0,45S rDNA
Chr2,593000,594000,257,4.86772999063624,8.27313872879396e-89,45S rDNA
Chr2,595000,596000,4704,68.8665492936561,0,45S rDNA
Chr2,596000,597000,1090,18.1434334711608,0,45S rDNA
Chr2,597000,598000,540,11.2842819469564,0,45S rDNA
Chr2,598000,599000,243,4.34366771756847,1.29477410766896e-74,45S rDNA
Chr2,599000,600000,427,10.3997859744373,2.25925325519147e-267,45S rDNA
Chr2,600000,601000,461,10.6151138825285,2.66978671400582e-292,45S rDNA
Chr2,601000,602000,462,11.4125867876513,3.93871693802302e-306,45S rDNA
Chr2,602000,603000,305,7.52731761674718,2.54773836938231e-153,45S rDNA
Chr2,603000,604000,979,12.6421599980131,0,45S rDNA
Chr2,605000,606000,2357,49.3310376498616,0,45S rDNA
Chr2,606000,607000,729,11.6176903729593,0,45S rDNA
Chr2,607000,608000,292,9.21775069562764,2.16076855870458e-169,45S rDNA
Chr2,608000,609000,248,4.81946110280963,7.11259962732419e-85,45S rDNA
Chr2,609000,610000,186,3.9363177812747,2.84646739187862e-51,45S rDNA
Chr2,610000,611000,388,8.25619003281358,2.20134315828213e-208,45S rDNA
Chr2,611000,612000,210,4.84778477530962,2.04953122733281e-72,45S rDNA
Chr2,612000,613000,222,5.48261729357672,4.61360612226754e-86,45S rDNA
Chr2,613000,614000,751,9.39815468343315,0,45S rDNA
Chr2,614000,615000,386,5.4436432788092,4.71858194415645e-148,45S rDNA
Chr2,615000,616000,2316,41.8567149551661,0,45S rDNA
Chr2,617000,618000,304,5.86757276820222,6.35624864487868e-125,45S rDNA
Chr2,619000,620000,262,5.9416533581109,5.79537738483034e-109,45S rDNA
Chr2,620000,621000,293,7.13181481830348,2.13300818806246e-141,45S rDNA
Chr2,621000,622000,236,6.16850507926599,1.95919727059275e-101,45S rDNA
Chr2,622000,623000,608,8.70754682569247,0,45S rDNA
Chr2,625000,626000,4021,66.0685392793076,0,45S rDNA
Chr2,626000,627000,412,7.73328437809306,5.46316581379732e-211,45S rDNA
Chr2,627000,628000,450,10.9068869242146,3.79485371070099e-290,45S rDNA
Chr2,628000,629000,254,4.76671354465676,5.99586744732333e-86,45S rDNA
Chr2,629000,630000,725,17.403648373477,0,45S rDNA
Chr2,630000,631000,942,25.1403392229288,0,45S rDNA
Chr2,631000,632000,406,11.0078547350335,2.45002063326523e-263,45S rDNA
Chr2,632000,633000,473,10.595304198954,1.5363854683805e-299,45S rDNA
Chr2,633000,634000,659,5.97185006174086,6.05275819367434e-274,45S rDNA
Chr2,634000,635000,1223,19.0113368999798,0,45S rDNA
Chr2,635000,636000,1353,21.7682536174441,0,45S rDNA
Chr2,636000,637000,176,3.75205478885132,7.58304269796273e-46,45S rDNA
Chr2,637000,638000,295,6.32261865092573,3.07018690654429e-129,45S rDNA
Chr2,638000,639000,171,4.02333255114877,2.05646336732089e-48,45S rDNA
Chr2,639000,640000,435,9.77526730956101,7.75664677323433e-262,45S rDNA
Chr2,640000,641000,337,7.60032257644157,1.5544729650385e-170,45S rDNA
Chr2,641000,642000,338,8.64273139791141,1.48640190384042e-187,45S rDNA
Chr2,642000,643000,1079,14.7643991809688,0,45S rDNA
Chr2,644000,645000,667,10.6695468211429,0,45S rDNA
Chr2,645000,646000,2262,45.8682116475814,0,45S rDNA
Chr2,646000,647000,329,7.06797379118652,1.45978306931443e-157,45S rDNA
Chr2,647000,648000,802,15.5267361994216,0,45S rDNA
Chr2,648000,649000,305,6.79670531022408,1.06095549817926e-141,45S rDNA
Chr2,649000,650000,443,10.3349615116103,2.85049704938216e-276,45S rDNA
Chr2,650000,651000,250,6.24070975297955,1.83694017892806e-108,45S rDNA
Chr2,651000,652000,258,6.58491942502558,5.572111070515e-117,45S rDNA
Chr2,652000,653000,730,10.7079486594993,0,45S rDNA
Chr2,654000,655000,2978,54.4153208881932,0,45S rDNA
Chr2,655000,656000,221,3.99391903967359,8.16943087469844e-62,45S rDNA
Chr2,656000,657000,365,8.04555118520101,1.72158859364723e-192,45S rDNA
Chr2,657000,658000,175,3.60371781045332,2.33317819359398e-43,45S rDNA
Chr2,658000,659000,404,9.55934232664412,9.86694690344672e-240,45S rDNA
Chr2,659000,660000,352,8.43056502502758,6.16670779062527e-192,45S rDNA
Chr2,660000,661000,256,5.64197534479849,9.88381496396909e-102,45S rDNA
Chr2,661000,662000,553,8.89500572756984,1.11263885529964e-308,45S rDNA
Chr2,662000,663000,365,6.57670044456738,5.6847789079485e-165,45S rDNA
Chr2,664000,665000,3439,63.7199973126454,0,45S rDNA
Chr2,665000,666000,909,14.9830059038289,0,45S rDNA
Chr2,666000,667000,441,10.2221915334181,3.91055935907615e-273,45S rDNA
Chr2,667000,668000,316,6.26064543935522,3.04107892214556e-137,45S rDNA
Chr2,668000,669000,688,17.274591407337,0,45S rDNA
Chr2,669000,670000,909,20.3572447796751,0,45S rDNA
Chr2,670000,671000,383,8.18240892960716,2.12551169968698e-204,45S rDNA
Chr2,671000,672000,223,4.95505427960657,1.55709708249138e-78,45S rDNA
Chr2,672000,673000,1052,10.4441978258468,0,45S rDNA
Chr2,673000,674000,670,10.1868478562097,0,45S rDNA
Chr2,674000,675000,4696,99.93074466834,0,45S rDNA
Chr2,675000,676000,371,7.94851842825637,6.23883283488972e-194,45S rDNA
Chr2,676000,677000,814,14.218418415105,0,45S rDNA
Chr2,677000,678000,247,3.1756662050714,2.49920752065919e-51,45S rDNA
Chr2,678000,679000,296,7.20396095151627,5.99392524909911e-144,45S rDNA
Chr2,679000,680000,226,5.13338381732267,2.32531860253685e-82,45S rDNA
Chr2,680000,681000,135,3.45109695437705,8.50738435694506e-32,45S rDNA
Chr2,681000,682000,656,8.45043860517859,0,45S rDNA
Chr2,683000,684000,2257,41.7457357494635,0,45S rDNA
Chr2,684000,685000,910,13.2022023752151,0,45S rDNA
Chr2,688000,689000,307,6.9759950564445,1.37553264952999e-145,45S rDNA
Chr2,689000,690000,273,5.25378616774338,1.53646348555435e-101,45S rDNA
Chr2,690000,691000,197,4.78144970218707,4.7730692669525e-67,45S rDNA
Chr2,691000,692000,733,8.89031855243711,0,45S rDNA
Chr2,692000,693000,1353,16.2467094850002,0,45S rDNA
Chr2,693000,694000,1526,26.6342534766698,0,45S rDNA
Chr2,694000,695000,160,3.46407645940234,9.75462075848324e-38,45S rDNA
Chr2,695000,696000,276,5.7360887999233,3.00328833006336e-111,45S rDNA
Chr2,698000,699000,413,10.4299480473814,4.21074195281715e-259,45S rDNA
Chr2,699000,700000,523,12.0240732340297,0,45S rDNA
Chr2,700000,701000,735,10.5196201832681,0,45S rDNA
Chr2,702000,703000,950,10.152771602616,0,45S rDNA
Chr2,703000,704000,2809,52.2330683668337,0,45S rDNA
Chr2,704000,705000,226,5.37104047553205,5.92351043403524e-86,45S rDNA
Chr2,705000,706000,401,9.28640711614912,1.86621322467914e-233,45S rDNA
Chr2,706000,707000,319,8.25868719401413,1.61945094077218e-171,45S rDNA
Chr2,707000,708000,562,12.0020808051713,0,45S rDNA
Chr2,708000,709000,434,10.3641264975253,3.70863417671218e-271,45S rDNA
Chr2,709000,710000,527,12.4432642525572,0,45S rDNA
Chr2,710000,711000,739,11.1206595759964,0,45S rDNA
Chr2,713000,714000,2740,65.1682084608376,0,45S rDNA
Chr2,714000,715000,207,3.78446715284653,2.35811961306941e-54,45S rDNA
Chr2,715000,716000,313,7.05507951565614,9.91991334609225e-150,45S rDNA
Chr2,717000,718000,608,16.5767121171667,0,45S rDNA
Chr2,718000,719000,572,15.8455135183111,0,45S rDNA
Chr2,719000,720000,288,8.00196614199822,1.77659621822589e-151,45S rDNA
Chr2,720000,721000,582,10.2455525069765,0,45S rDNA
Chr2,721000,722000,291,3.50218051955485,5.54450616950956e-69,45S rDNA
Chr2,722000,723000,3986,74.5590066278686,0,45S rDNA
Chr2,723000,724000,398,7.43287160564202,6.57696350127859e-198,45S rDNA
Chr2,724000,725000,460,10.3696549580868,1.91658536608888e-287,45S rDNA
Chr2,725000,726000,254,5.03902294945234,7.99402855276656e-91,45S rDNA
Chr2,726000,727000,686,19.5792359610308,0,45S rDNA
Chr2,727000,728000,827,19.5751984228078,0,45S rDNA
Chr2,728000,729000,660,15.2852448907265,0,45S rDNA
Chr2,729000,730000,413,7.66083694483612,4.95722192909248e-210,45S rDNA
Chr2,730000,731000,408,6.62119752776219,2.59880078217684e-185,45S rDNA
Chr2,733000,734000,3974,79.3262499936757,0,45S rDNA
Chr2,734000,735000,276,4.77227131404424,1.96051907607747e-93,45S rDNA
Chr2,735000,736000,448,9.41484092334663,4.27230877010136e-263,45S rDNA
Chr2,736000,737000,260,5.25676751238657,8.53001681088305e-97,45S rDNA
Chr2,737000,738000,690,17.7386014156216,0,45S rDNA
Chr2,738000,739000,769,22.4293872472792,0,45S rDNA
Chr2,739000,740000,378,8.78272433528356,5.55090027000657e-212,45S rDNA
Chr2,740000,741000,944,18.1251231052605,0,45S rDNA
Chr2,741000,742000,352,3.86016066193063,4.2947539380849e-94,45S rDNA
Chr2,743000,744000,2795,48.4639271615501,0,45S rDNA
Chr2,744000,745000,309,5.76134187497606,6.17515734234253e-125,45S rDNA
Chr2,745000,746000,356,8.56993938792856,2.4224151394654e-196,45S rDNA
Chr2,746000,747000,163,3.28778609911039,7.91458351333444e-36,45S rDNA
Chr2,747000,748000,336,8.17250170601339,2.86588104130703e-179,45S rDNA
Chr2,748000,749000,399,9.10008949434473,3.61654210772612e-229,45S rDNA
Chr2,749000,750000,294,6.60117522003271,1.88425259081384e-133,45S rDNA
Chr2,750000,751000,375,7.65649261418021,1.05260594267061e-190,45S rDNA
Chr2,751000,752000,463,5.58849133870288,1.01249106225807e-181,45S rDNA
Chr2,752000,753000,2715,44.8416735137739,0,45S rDNA
Chr2,753000,754000,411,6.94781805352234,5.50156029291421e-194,45S rDNA
Chr2,754000,755000,365,7.24326893389386,4.84421466479726e-178,45S rDNA
Chr2,755000,756000,203,3.92970408835269,8.89565048182161e-56,45S rDNA
Chr2,756000,757000,347,8.17487446455962,3.81312173627603e-185,45S rDNA
Chr2,757000,758000,406,9.82200463579084,3.40184562276608e-245,45S rDNA
Chr2,758000,759000,293,7.07803039282608,1.43230544580081e-140,45S rDNA
Chr2,759000,760000,209,4.44893264167964,5.78241556399444e-66,45S rDNA
Chr2,760000,761000,616,9.32086862877785,0,45S rDNA
Chr2,761000,762000,845,6.19128472038752,0,45S rDNA
Chr2,762000,763000,2987,50.7901546654807,0,45S rDNA
Chr2,763000,764000,711,12.3653389975711,0,45S rDNA
Chr2,764000,765000,388,9.05183987924332,4.4572457646191e-222,45S rDNA
Chr2,765000,766000,227,4.33519478534366,1.31657755568508e-69,45S rDNA
Chr2,766000,767000,417,10.7937450411945,3.19051829486644e-267,45S rDNA
Chr2,767000,768000,500,11.9587819649713,0,45S rDNA
Chr2,768000,769000,625,14.9208479068972,0,45S rDNA
Chr2,769000,770000,251,4.85185808513774,1.80143508538823e-86,45S rDNA
Chr2,770000,771000,717,8.56012950586163,0,45S rDNA
Chr2,772000,773000,1936,34.316792398347,0,45S rDNA
Chr2,773000,774000,1023,17.9128538207655,0,45S rDNA
Chr2,776000,777000,202,4.74518013644681,3.33666652362491e-68,45S rDNA
Chr2,777000,778000,366,8.28796749332245,3.75988520627154e-197,45S rDNA
Chr2,778000,779000,228,4.45262146062851,5.9437356940926e-72,45S rDNA
Chr2,779000,780000,178,3.90616578536161,1.17622629105093e-48,45S rDNA
Chr2,780000,781000,802,10.3913522336484,0,45S rDNA
Chr2,781000,782000,921,17.1913676131101,0,45S rDNA
Chr2,782000,783000,3306,64.1873354121787,0,45S rDNA
Chr2,783000,784000,270,5.95773521397638,1.57158709840338e-112,45S rDNA
Chr2,784000,785000,447,9.61744009536658,3.31422321535995e-266,45S rDNA
Chr2,785000,786000,470,10.5795958366904,2.2664821196899e-297,45S rDNA
Chr2,786000,787000,679,15.6690838414525,0,45S rDNA
Chr2,788000,789000,181,3.69327384869599,3.21339248093616e-46,45S rDNA
Chr2,789000,790000,759,10.5942476731903,0,45S rDNA
Chr2,790000,791000,342,3.90738305971864,8.74755787437469e-93,45S rDNA
Chr2,791000,792000,3124,50.6996555420983,0,45S rDNA
Chr2,792000,793000,194,3.67795283729766,3.14648959992122e-49,45S rDNA
Chr2,793000,794000,362,8.15679377973679,8.32891874284197e-193,45S rDNA
Chr2,794000,795000,187,4.82041694196024,3.31963127216585e-64,45S rDNA
Chr2,795000,796000,469,11.2200183309612,1.33651517442561e-307,45S rDNA
Chr2,796000,797000,337,8.54566985574057,1.52397455934087e-185,45S rDNA
Chr2,797000,798000,269,6.75840241294247,1.64264277202369e-124,45S rDNA
Chr2,798000,799000,634,10.1970715619297,0,45S rDNA
Chr2,799000,800000,391,6.34582869201519,1.55039543264751e-171,45S rDNA
